"","...1","post_id","post_created","post_text","user_id","followers","friends","favourites","statuses","retweets","label"
"12229",12228,819168422730878976,"Wed Jan 11 13:05:46 +0000 2017","mikas uncontrolled outrage is telling preibus is the key his lies are so obvious smells like cover up",145626605,126,621,22,2111,1,0
"12230",12229,819167067815473152,"Wed Jan 11 13:00:23 +0000 2017","preibus liedso clearobvious a coordinated cover up taking placewe all know about c",145626605,126,621,22,2111,0,0
"12231",12230,819165871193149440,"Wed Jan 11 12:55:37 +0000 2017","inconsistencies galorelooks",145626605,126,621,22,2111,0,0
"12232",12231,819036849670934528,"Wed Jan 11 04:22:56 +0000 2017","bombshell firm link between trumps apprentice producer and putin discovered",145626605,126,621,22,2111,0,0
"12233",12232,819036648633724928,"Wed Jan 11 04:22:08 +0000 2017","so this is the reason",145626605,126,621,22,2111,0,0
"12234",12233,819036319041093632,"Wed Jan 11 04:20:50 +0000 2017","apparently the dumbest guy in the usa or just stupid",145626605,126,621,22,2111,0,0
"12235",12234,819033850240266240,"Wed Jan 11 04:11:01 +0000 2017","maybe he learned his crappy ways from the grouper in chief no not rogerour next presid",145626605,126,621,22,2111,0,0
"12236",12235,819032502354448384,"Wed Jan 11 04:05:40 +0000 2017","he couldnt overshadow our president with every russian agent he knows",145626605,126,621,22,2111,0,0
"12237",12236,819031960865701888,"Wed Jan 11 04:03:31 +0000 2017","great lovely family well miss you thanks for all you did for america",145626605,126,621,22,2111,0,0
"12238",12237,819031301978263552,"Wed Jan 11 04:00:53 +0000 2017","incompetent swscum",145626605,126,621,22,2111,0,0
"12239",12238,818986370408607744,"Wed Jan 11 01:02:21 +0000 2017","rachel one last item sins against america sin against america or dont sin against american",145626605,126,621,22,2111,0,0
"12240",12239,818979399357829120,"Wed Jan 11 00:34:39 +0000 2017","whats thisanother crook in trumps gang ok hold it the new swis full scum cheats crook",145626605,126,621,22,2111,0,0
"12241",12240,818978647042359296,"Wed Jan 11 00:31:39 +0000 2017","maddowalways truth very intelligent i trust her",145626605,126,621,22,2111,0,0
"12242",12241,818978306989195264,"Wed Jan 11 00:30:18 +0000 2017","sorry your exampletruth gave her chance as you asked she failed bigfox vs msnbc we need youchris la",145626605,126,621,22,2111,0,0
"12243",12242,818976381375807488,"Wed Jan 11 00:22:39 +0000 2017","is enough for me reminded why i cant watch foxso obvious what they are about same with greta",145626605,126,621,22,2111,0,0
"12244",12243,818974989902901248,"Wed Jan 11 00:17:08 +0000 2017","she defended filed cases v actual cases gonzales guest full throat other fox type guest full",145626605,126,621,22,2111,0,0
"12245",12244,818973403067645952,"Wed Jan 11 00:10:49 +0000 2017","watched foxs on the record with greta tonight on msnbc a full blown hannityoreilly scriptfox",145626605,126,621,22,2111,0,0
"12246",12245,818971483187908608,"Wed Jan 11 00:03:12 +0000 2017","wellthink you r because of what u saiddone didnt do a racist can be named mud doesnt matt",145626605,126,621,22,2111,0,0
"12247",12246,818969260043173888,"Tue Jan 10 23:54:21 +0000 2017","most everyone knows why evangelicals dont like him hatred is a strong motivator seen up close it hurts but jes",145626605,126,621,22,2111,0,0
"12248",12247,818966198100561920,"Tue Jan 10 23:42:11 +0000 2017","most know why evangelicals dont like him seen up closehatred many evangelical churches but i kn",145626605,126,621,22,2111,0,0
"12249",12248,818961837408587776,"Tue Jan 10 23:24:52 +0000 2017","sooooooooooooo police unions dont hold racial views most dont some do that is a stupid re",145626605,126,621,22,2111,0,0
"12250",12249,818959376484626432,"Tue Jan 10 23:15:05 +0000 2017","cnn russia has compromising info on trump according to ic sources",145626605,126,621,22,2111,0,0
"12251",12250,818956781019889664,"Tue Jan 10 23:04:46 +0000 2017","donald trump was bailed out of bankruptcy by russia crime bosses",145626605,126,621,22,2111,0,0
"12252",12251,818923073932054528,"Tue Jan 10 20:50:50 +0000 2017","portion you jerk",145626605,126,621,22,2111,0,0
"12253",12252,818919546136498176,"Tue Jan 10 20:36:49 +0000 2017","hypocrite republicans just voted to add trillion to the national debt",145626605,126,621,22,2111,0,0
"12254",12253,818918443521024000,"Tue Jan 10 20:32:26 +0000 2017","sessions takes on racism charges pledges to recuse himself from clinton probes",145626605,126,621,22,2111,0,0
"12255",12254,818910333255503872,"Tue Jan 10 20:00:12 +0000 2017","russian tv on you tube",145626605,126,621,22,2111,0,0
"12256",12255,818910079126765568,"Tue Jan 10 19:59:12 +0000 2017","my senator roy blunt testifying sessions hearing didnt know in usa might call your senatorrep see if they kn",145626605,126,621,22,2111,0,0
"12257",12256,818908346963136512,"Tue Jan 10 19:52:19 +0000 2017","know what it is funded by russia world widedish net nation widein million home world wide satell",145626605,126,621,22,2111,0,0
"12258",12257,818906686589112320,"Tue Jan 10 19:45:43 +0000 2017","i live in st louis many dish customers watch its a full fledged propaganda mill and you didnt kn",145626605,126,621,22,2111,0,0
"12259",12258,818905444982915072,"Tue Jan 10 19:40:47 +0000 2017","didnt know in us coverage worldwide",145626605,126,621,22,2111,0,0
"12260",12259,818886628018102272,"Tue Jan 10 18:26:00 +0000 2017","you are the best however trying to give a friend a boost a mistake so far there was very little differ",145626605,126,621,22,2111,0,0
"12261",12260,818879519608160256,"Tue Jan 10 17:57:46 +0000 2017","convoluted shit comment",145626605,126,621,22,2111,0,0
"12262",12261,818878580864192512,"Tue Jan 10 17:54:02 +0000 2017","sessions is lying on tv as i type this sin against america an ag candidate lying in his hearing an",145626605,126,621,22,2111,0,0
"12263",12262,818877470384463872,"Tue Jan 10 17:49:37 +0000 2017","another russianputin tactic sin against america trump has already established a strong",145626605,126,621,22,2111,0,0
"12264",12263,818876383837429760,"Tue Jan 10 17:45:18 +0000 2017","new scum for the swhey its getting full sin against america trump gathered unto himself swscum",145626605,126,621,22,2111,0,0
"12265",12264,818874976782712832,"Tue Jan 10 17:39:43 +0000 2017","done no research into that claim holy cow thats a disqualifying statement inteli",145626605,126,621,22,2111,0,0
"12266",12265,818873856807079936,"Tue Jan 10 17:35:16 +0000 2017","supported by altright",145626605,126,621,22,2111,0,0
"12267",12266,818873529336819712,"Tue Jan 10 17:33:57 +0000 2017","thats just great crooks appointing crooks to investigate crooks congratulated by a crook sin against",145626605,126,621,22,2111,0,0
"12268",12267,818872266767433728,"Tue Jan 10 17:28:56 +0000 2017","willy nilly a great legal term a john c calhoun disciple a sin against america a sup",145626605,126,621,22,2111,0,0
"12269",12268,818870599288287232,"Tue Jan 10 17:22:19 +0000 2017","sin against america sessions is guilty of saa over a long period as a disciple of john c calhoun george wal",145626605,126,621,22,2111,0,0
"12270",12269,818869865520001024,"Tue Jan 10 17:19:24 +0000 2017","comey hostile witness trumpsessions denies russia hacked the usasin against america inauguration of",145626605,126,621,22,2111,0,0
"12271",12270,818868014951137280,"Tue Jan 10 17:12:03 +0000 2017","mccain bashes our president as a hobby lost any class once had joined at hip with graham pitiful",145626605,126,621,22,2111,0,0
"12272",12271,818865861964533760,"Tue Jan 10 17:03:29 +0000 2017","sin against america committed by sessions for many years hes is a disciple of john calhoun george wallacera",145626605,126,621,22,2111,0,0
"12273",12272,818865077151473664,"Tue Jan 10 17:00:22 +0000 2017","transition has an ugly attitudewe winyou lose mr trump has committed sin agains",145626605,126,621,22,2111,0,0
"12274",12273,818863704263495680,"Tue Jan 10 16:54:55 +0000 2017","not his history a disciple of john c calhoun george wallace hes committed sin against ameri",145626605,126,621,22,2111,0,0
"12275",12274,818862321695068160,"Tue Jan 10 16:49:25 +0000 2017","sin against america taking citizens insurance having no replacement only a hollow prom",145626605,126,621,22,2111,0,0
"12276",12275,818799934686298112,"Tue Jan 10 12:41:31 +0000 2017","just saying sin against america",145626605,126,621,22,2111,0,0
"12277",12276,818799193636618240,"Tue Jan 10 12:38:34 +0000 2017","crucial stories to focus on instead of trumps press conference",145626605,126,621,22,2111,0,0
"12278",12277,818798725942362112,"Tue Jan 10 12:36:43 +0000 2017","most of the wind is from trump sin against america",145626605,126,621,22,2111,0,0
"12279",12278,818798275771957248,"Tue Jan 10 12:34:56 +0000 2017","lies on facebook pmyour newest propaganda mill sin against america",145626605,126,621,22,2111,0,0
"12280",12279,818797477365239808,"Tue Jan 10 12:31:45 +0000 2017","slick propagandistyour smooth way this morning of normalizing trumpputins sins was an act to behold b",145626605,126,621,22,2111,0,0
"12281",12280,818795397233709056,"Tue Jan 10 12:23:29 +0000 2017","mcconnell one of the worst that sin against america trump is number one sin against america",145626605,126,621,22,2111,0,0
"12282",12281,818794510218129408,"Tue Jan 10 12:19:58 +0000 2017","please considerim usingsin against america dont sin against americanas labeltweet on any all w",145626605,126,621,22,2111,0,0
"12283",12282,818788869688688640,"Tue Jan 10 11:57:33 +0000 2017","dunce suppofor a proven racist because he is from alabama hes from altright he o",145626605,126,621,22,2111,1,0
"12284",12283,818787928537186304,"Tue Jan 10 11:53:49 +0000 2017","sin against america sin against mankind humanity",145626605,126,621,22,2111,0,0
"12285",12284,818787296313036800,"Tue Jan 10 11:51:18 +0000 2017","if i understand you and i dont i appears you are a stupid deplorable jerk",145626605,126,621,22,2111,0,0
"12286",12285,818768390294827008,"Tue Jan 10 10:36:10 +0000 2017","conway dismisses need for independent hack probe says trump may reconsider sanctions on russia",145626605,126,621,22,2111,0,0
"12287",12286,818768123016921088,"Tue Jan 10 10:35:07 +0000 2017","fact check trump errs in reply to meryl streep",145626605,126,621,22,2111,0,0
"12288",12287,818767422303961088,"Tue Jan 10 10:32:20 +0000 2017","talk about sin tucker owns a career ofsin against america what is saaif",145626605,126,621,22,2111,0,0
"12289",12288,818766122606587904,"Tue Jan 10 10:27:10 +0000 2017","lying ted america needs sessions sessions owns a career of sin against america ag",145626605,126,621,22,2111,0,0
"12290",12289,818764102948581376,"Tue Jan 10 10:19:08 +0000 2017","to m call out sins against america tell all dont sin against america respect sinners against americ",145626605,126,621,22,2111,1,0
"12291",12290,818763946169630720,"Tue Jan 10 10:18:31 +0000 2017","session he owns a career of sin against america",145626605,126,621,22,2111,0,0
"12292",12291,818763005223698432,"Tue Jan 10 10:14:46 +0000 2017","things five lies he owns a career of sin against america",145626605,126,621,22,2111,1,0
"12293",12292,818760484879003648,"Tue Jan 10 10:04:46 +0000 2017","is this a sin against america no doubt",145626605,126,621,22,2111,0,0
"12294",12293,818759779099222016,"Tue Jan 10 10:01:57 +0000 2017","sessions career of sins against america",145626605,126,621,22,2111,0,0
"12295",12294,818758661619253248,"Tue Jan 10 09:57:31 +0000 2017","to m call out sins against america tell all dont sin against america respect sinners against ame",145626605,126,621,22,2111,1,0
"12296",12295,818757574526926848,"Tue Jan 10 09:53:12 +0000 2017","sins against america label those that sin against america also dont sin against america",145626605,126,621,22,2111,0,0
"12297",12296,818756666409750528,"Tue Jan 10 09:49:35 +0000 2017","sins against america my measure of the postscommentspropaganda from trumpaltrightgoptransition team fo",145626605,126,621,22,2111,0,0
"12298",12297,818755658359209984,"Tue Jan 10 09:45:35 +0000 2017","sins against americajudge each post by ryan his buddies see if it qualifie",145626605,126,621,22,2111,0,0
"12299",12298,818754435774054400,"Tue Jan 10 09:40:43 +0000 2017","we have the strongest degrading our military is another sin against america putin has one",145626605,126,621,22,2111,0,0
"12300",12299,818753266024673280,"Tue Jan 10 09:36:04 +0000 2017","he cant owes so much moneyrespect for putin another sin against america dont let it happen without your v",145626605,126,621,22,2111,0,0
"12301",12300,818752608429023232,"Tue Jan 10 09:33:28 +0000 2017","using our soldiers in propaganda for trump sin against america evangelicals use religion altright",145626605,126,621,22,2111,0,0
"12302",12301,818750852802478080,"Tue Jan 10 09:26:29 +0000 2017","trump condemns press inteli agencies clearly subversion of america another trump sin against a",145626605,126,621,22,2111,0,0
"12303",12302,818749902113112064,"Tue Jan 10 09:22:42 +0000 2017","but not people who have insurance for the first time one of his sins against america",145626605,126,621,22,2111,0,0
"12304",12303,818749038258487296,"Tue Jan 10 09:19:16 +0000 2017","omanwoman if we had mr truman hey we can act like him defend america against sins agai",145626605,126,621,22,2111,0,0
"12305",12304,818747704394256384,"Tue Jan 10 09:13:58 +0000 2017","all about numbers if majority of m tweetretweet picturescommentstrumps own words he will be unable",145626605,126,621,22,2111,0,0
"12306",12305,818746409797173248,"Tue Jan 10 09:08:50 +0000 2017","numbers its all about numbers if large majority of m tweetretweet trumps sins against america it",145626605,126,621,22,2111,0,0
"12307",12306,818745458491265024,"Tue Jan 10 09:05:03 +0000 2017","repotrumps secretary of state pick did illegal business with iran",145626605,126,621,22,2111,0,0
"12308",12307,818745025488187392,"Tue Jan 10 09:03:20 +0000 2017","repotrumps secretary of state pick did illegal business with iran",145626605,126,621,22,2111,0,0
"12309",12308,818743600762748928,"Tue Jan 10 08:57:40 +0000 2017","i agree stay on message tttttttttrrrrrrrrruuuummmppppppp his lies a traitor he has sinned against america he",145626605,126,621,22,2111,1,0
"12310",12309,818743379945263104,"Tue Jan 10 08:56:47 +0000 2017","i agree stay on message tttttttttrrrrrrrrruuuummmppppppp his lies a traitor he has sinned against america",145626605,126,621,22,2111,1,0
